VD,ID,VG,IG,ACCSTRESS
-8.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-8.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-6.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-6.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-6.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-4.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-4.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-3.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-9.97510000E-002,3.00000000E+000,9.99950000E-002,*
-1.20000000E+000,-9.67750000E-002,3.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-9.30440000E-002,3.00000000E+000,9.99950000E-002,*
-4.00000000E-001,-8.87950000E-002,3.00000000E+000,9.99950000E-002,*
0.00000000E+000,-8.40910000E-002,3.00000000E+000,9.99910000E-002,*
4.00000000E-001,-7.88190000E-002,3.00000000E+000,9.99950000E-002,*
8.00000000E-001,-6.03050000E-002,3.00000000E+000,8.42250000E-002,*
1.20000000E+000,-3.84600000E-002,3.00000000E+000,6.39190000E-002,*
1.60000000E+000,-1.98300000E-002,3.00000000E+000,4.62760000E-002,*
2.00000000E+000,-6.22960000E-003,3.00000000E+000,3.32050000E-002,*
2.40000000E+000,3.40100000E-004,3.00000000E+000,2.70700000E-002,*
2.80000000E+000,2.24700000E-003,3.00000000E+000,2.52850000E-002,*
3.20000000E+000,4.30060000E-003,3.00000000E+000,2.33200000E-002,*
3.60000000E+000,8.02710000E-003,3.00000000E+000,1.97710000E-002,*
4.00000000E+000,1.28450000E-002,3.00000000E+000,1.52100000E-002,*
4.40000000E+000,1.84960000E-002,3.00000000E+000,9.88580000E-003,*
4.80000000E+000,2.49000000E-002,3.00000000E+000,3.87500000E-003,*
5.20000000E+000,3.20700000E-002,3.00000000E+000,-2.83710000E-003,*
5.60000000E+000,4.00750000E-002,3.00000000E+000,-1.03090000E-002,*
6.00000000E+000,4.90700000E-002,3.00000000E+000,-1.86550000E-002,*
6.40000000E+000,5.91660000E-002,3.00000000E+000,-2.80150000E-002,*
6.80000000E+000,7.04270000E-002,3.00000000E+000,-3.84040000E-002,*
7.20000000E+000,8.30570000E-002,3.00000000E+000,-4.99900000E-002,*
7.60000000E+000,9.99370000E-002,3.00000000E+000,-6.54070000E-002,*
8.00000000E+000,9.99370000E-002,3.00000000E+000,-6.53840000E-002,*
8.40000000E+000,9.99370000E-002,3.00000000E+000,-6.53800000E-002,*
8.80000000E+000,9.99370000E-002,3.00000000E+000,-6.53760000E-002,*
9.20000000E+000,9.99370000E-002,3.00000000E+000,-6.53690000E-002,*
